"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Wed Nov 30 22:49:16 GMT 2022","Wed Nov 30 22:49:18 GMT 2022","1141","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Wed Nov 30 22:48:56 GMT 2022","Wed Nov 30 22:48:57 GMT 2022","635","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Wed Nov 30 22:49:03 GMT 2022","Wed Nov 30 22:49:03 GMT 2022","541","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByInvalidQueryParam","getOnePersonByInvalidQueryParam",""
"passed","Wed Nov 30 22:49:22 GMT 2022","Wed Nov 30 22:49:23 GMT 2022","617","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Wed Nov 30 22:49:15 GMT 2022","Wed Nov 30 22:49:15 GMT 2022","522","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByInvalidQueryParam","getOneSpeciesByInvalidQueryParam",""
"passed","Wed Nov 30 22:49:14 GMT 2022","Wed Nov 30 22:49:14 GMT 2022","563","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Wed Nov 30 22:49:11 GMT 2022","Wed Nov 30 22:49:12 GMT 2022","618","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Wed Nov 30 22:48:53 GMT 2022","Wed Nov 30 22:48:53 GMT 2022","744","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Wed Nov 30 22:48:59 GMT 2022","Wed Nov 30 22:49:00 GMT 2022","641","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByPathParam","getOnePlanetByPathParam",""
"passed","Wed Nov 30 22:49:24 GMT 2022","Wed Nov 30 22:49:25 GMT 2022","535","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Wed Nov 30 22:49:08 GMT 2022","Wed Nov 30 22:49:09 GMT 2022","600","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithInvalidId","getOnePersonWithInvalidId",""
"passed","Wed Nov 30 22:49:23 GMT 2022","Wed Nov 30 22:49:24 GMT 2022","598","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Wed Nov 30 22:49:01 GMT 2022","Wed Nov 30 22:49:02 GMT 2022","605","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"unknown","Wed Nov 30 22:48:49 GMT 2022","Wed Nov 30 22:48:49 GMT 2022","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Wed Nov 30 22:49:02 GMT 2022","Wed Nov 30 22:49:02 GMT 2022","561","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Wed Nov 30 22:49:11 GMT 2022","Wed Nov 30 22:49:11 GMT 2022","599","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"passed","Wed Nov 30 22:48:55 GMT 2022","Wed Nov 30 22:48:56 GMT 2022","693","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Wed Nov 30 22:49:15 GMT 2022","Wed Nov 30 22:49:16 GMT 2022","1248","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Wed Nov 30 22:49:09 GMT 2022","Wed Nov 30 22:49:09 GMT 2022","589","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithNonExistingId","getOnePersonWithNonExistingId",""
"passed","Wed Nov 30 22:49:09 GMT 2022","Wed Nov 30 22:49:10 GMT 2022","723","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getAllFilms","getAllFilms",""
"passed","Wed Nov 30 22:49:18 GMT 2022","Wed Nov 30 22:49:19 GMT 2022","1147","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Wed Nov 30 22:49:21 GMT 2022","Wed Nov 30 22:49:22 GMT 2022","623","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Wed Nov 30 22:48:49 GMT 2022","Wed Nov 30 22:48:52 GMT 2022","3031","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Wed Nov 30 22:49:20 GMT 2022","Wed Nov 30 22:49:21 GMT 2022","644","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Wed Nov 30 22:48:54 GMT 2022","Wed Nov 30 22:48:55 GMT 2022","698","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Wed Nov 30 22:49:02 GMT 2022","Wed Nov 30 22:49:03 GMT 2022","615","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getAllPeople","getAllPeople",""
"passed","Wed Nov 30 22:49:12 GMT 2022","Wed Nov 30 22:49:12 GMT 2022","639","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Wed Nov 30 22:49:14 GMT 2022","Wed Nov 30 22:49:15 GMT 2022","520","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Wed Nov 30 22:48:58 GMT 2022","Wed Nov 30 22:48:59 GMT 2022","564","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Wed Nov 30 22:48:59 GMT 2022","Wed Nov 30 22:48:59 GMT 2022","548","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Wed Nov 30 22:49:13 GMT 2022","Wed Nov 30 22:49:14 GMT 2022","534","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithNonExistingId","getOneFilmWithNonExistingId",""
"passed","Wed Nov 30 22:49:24 GMT 2022","Wed Nov 30 22:49:24 GMT 2022","511","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Wed Nov 30 22:49:07 GMT 2022","Wed Nov 30 22:49:08 GMT 2022","1208","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Wed Nov 30 22:49:19 GMT 2022","Wed Nov 30 22:49:20 GMT 2022","1125","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Wed Nov 30 22:49:05 GMT 2022","Wed Nov 30 22:49:06 GMT 2022","1169","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Wed Nov 30 22:49:06 GMT 2022","Wed Nov 30 22:49:07 GMT 2022","1144","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"unknown","Wed Nov 30 22:48:49 GMT 2022","Wed Nov 30 22:48:49 GMT 2022","1","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
