"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Nov 26 17:06:39 GMT 2022","Sat Nov 26 17:06:40 GMT 2022","743","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"failed","Sat Nov 26 17:05:25 GMT 2022","Sat Nov 26 17:06:26 GMT 2022","60672","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Sat Nov 26 17:06:41 GMT 2022","Sat Nov 26 17:06:41 GMT 2022","665","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"unknown","Sat Nov 26 17:04:58 GMT 2022","Sat Nov 26 17:04:58 GMT 2022","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Sat Nov 26 17:06:55 GMT 2022","Sat Nov 26 17:06:56 GMT 2022","868","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Sat Nov 26 17:06:26 GMT 2022","Sat Nov 26 17:06:28 GMT 2022","2822","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Sat Nov 26 17:06:41 GMT 2022","Sat Nov 26 17:06:42 GMT 2022","854","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"unknown","Sat Nov 26 17:04:58 GMT 2022","Sat Nov 26 17:04:58 GMT 2022","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Sat Nov 26 17:05:01 GMT 2022","Sat Nov 26 17:05:02 GMT 2022","780","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"unknown","Sat Nov 26 17:04:58 GMT 2022","Sat Nov 26 17:04:58 GMT 2022","0","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Sat Nov 26 17:06:42 GMT 2022","Sat Nov 26 17:06:43 GMT 2022","783","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Sat Nov 26 17:06:58 GMT 2022","Sat Nov 26 17:06:59 GMT 2022","654","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Sat Nov 26 17:06:43 GMT 2022","Sat Nov 26 17:06:44 GMT 2022","869","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Sat Nov 26 17:06:28 GMT 2022","Sat Nov 26 17:06:32 GMT 2022","3213","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByPathParam","getOnePlanetByPathParam",""
"passed","Sat Nov 26 17:06:32 GMT 2022","Sat Nov 26 17:06:35 GMT 2022","3109","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Sat Nov 26 17:05:09 GMT 2022","Sat Nov 26 17:05:13 GMT 2022","3773","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Sat Nov 26 17:06:45 GMT 2022","Sat Nov 26 17:06:45 GMT 2022","688","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithNonExistingId","getOneFilmWithNonExistingId",""
"passed","Sat Nov 26 17:05:04 GMT 2022","Sat Nov 26 17:05:05 GMT 2022","1440","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Sat Nov 26 17:06:46 GMT 2022","Sat Nov 26 17:06:47 GMT 2022","651","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Sat Nov 26 17:06:54 GMT 2022","Sat Nov 26 17:06:55 GMT 2022","802","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByPathParam","getOneStarshipByPathParam",""
"passed","Sat Nov 26 17:06:44 GMT 2022","Sat Nov 26 17:06:45 GMT 2022","759","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Sat Nov 26 17:04:58 GMT 2022","Sat Nov 26 17:05:01 GMT 2022","3156","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Sat Nov 26 17:06:40 GMT 2022","Sat Nov 26 17:06:41 GMT 2022","898","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getAllFilms","getAllFilms",""
"passed","Sat Nov 26 17:05:05 GMT 2022","Sat Nov 26 17:05:09 GMT 2022","3772","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Sat Nov 26 17:05:23 GMT 2022","Sat Nov 26 17:05:25 GMT 2022","2008","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithNonExistingId","getOneVehicleWithNonExistingId",""
"unknown","Sat Nov 26 17:04:58 GMT 2022","Sat Nov 26 17:04:58 GMT 2022","0","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Sat Nov 26 17:06:47 GMT 2022","Sat Nov 26 17:06:49 GMT 2022","1555","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Sat Nov 26 17:06:47 GMT 2022","Sat Nov 26 17:06:47 GMT 2022","708","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByInvalidQueryParam","getOneSpeciesByInvalidQueryParam",""
"passed","Sat Nov 26 17:06:56 GMT 2022","Sat Nov 26 17:06:57 GMT 2022","826","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Sat Nov 26 17:06:35 GMT 2022","Sat Nov 26 17:06:38 GMT 2022","2955","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Sat Nov 26 17:06:45 GMT 2022","Sat Nov 26 17:06:46 GMT 2022","711","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Sat Nov 26 17:06:57 GMT 2022","Sat Nov 26 17:06:58 GMT 2022","792","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Sat Nov 26 17:06:59 GMT 2022","Sat Nov 26 17:06:59 GMT 2022","664","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
