"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Fri Nov 18 20:07:16 GMT 2022","Fri Nov 18 20:07:16 GMT 2022","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 18 20:07:16 GMT 2022","Fri Nov 18 20:07:19 GMT 2022","2726","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Fri Nov 18 20:07:26 GMT 2022","Fri Nov 18 20:07:26 GMT 2022","670","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithNonExistingId","getOneVehicleWithNonExistingId",""
"passed","Fri Nov 18 20:07:42 GMT 2022","Fri Nov 18 20:07:43 GMT 2022","734","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Fri Nov 18 20:07:34 GMT 2022","Fri Nov 18 20:07:35 GMT 2022","697","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"passed","Fri Nov 18 20:07:35 GMT 2022","Fri Nov 18 20:07:36 GMT 2022","911","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"unknown","Fri Nov 18 20:07:16 GMT 2022","Fri Nov 18 20:07:16 GMT 2022","1","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 18 20:07:22 GMT 2022","Fri Nov 18 20:07:23 GMT 2022","824","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 18 20:07:43 GMT 2022","Fri Nov 18 20:07:44 GMT 2022","672","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Fri Nov 18 20:07:20 GMT 2022","Fri Nov 18 20:07:21 GMT 2022","894","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Fri Nov 18 20:07:39 GMT 2022","Fri Nov 18 20:07:39 GMT 2022","689","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
