"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Nov 28 18:03:32 GMT 2022","Mon Nov 28 18:03:37 GMT 2022","4922","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getAllVehicles","getAllVehicles",""
"passed","Mon Nov 28 18:04:14 GMT 2022","Mon Nov 28 18:04:15 GMT 2022","922","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Mon Nov 28 18:03:37 GMT 2022","Mon Nov 28 18:03:38 GMT 2022","935","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"unknown","Mon Nov 28 18:03:32 GMT 2022","Mon Nov 28 18:03:32 GMT 2022","0","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Mon Nov 28 18:03:59 GMT 2022","Mon Nov 28 18:04:01 GMT 2022","1313","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Mon Nov 28 18:04:21 GMT 2022","Mon Nov 28 18:04:22 GMT 2022","886","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"unknown","Mon Nov 28 18:03:32 GMT 2022","Mon Nov 28 18:03:32 GMT 2022","2","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Mon Nov 28 18:03:47 GMT 2022","Mon Nov 28 18:03:48 GMT 2022","871","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Mon Nov 28 18:04:16 GMT 2022","Mon Nov 28 18:04:17 GMT 2022","1067","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Mon Nov 28 18:03:49 GMT 2022","Mon Nov 28 18:03:50 GMT 2022","1082","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Mon Nov 28 18:04:02 GMT 2022","Mon Nov 28 18:04:03 GMT 2022","1315","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Mon Nov 28 18:04:08 GMT 2022","Mon Nov 28 18:04:10 GMT 2022","1901","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Mon Nov 28 18:03:46 GMT 2022","Mon Nov 28 18:03:47 GMT 2022","913","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Mon Nov 28 18:03:48 GMT 2022","Mon Nov 28 18:03:49 GMT 2022","998","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByPathParam","getOnePlanetByPathParam",""
"passed","Mon Nov 28 18:04:04 GMT 2022","Mon Nov 28 18:04:05 GMT 2022","930","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Mon Nov 28 18:03:57 GMT 2022","Mon Nov 28 18:03:58 GMT 2022","868","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"passed","Mon Nov 28 18:04:05 GMT 2022","Mon Nov 28 18:04:06 GMT 2022","863","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"unknown","Mon Nov 28 18:03:32 GMT 2022","Mon Nov 28 18:03:32 GMT 2022","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Mon Nov 28 18:04:06 GMT 2022","Mon Nov 28 18:04:06 GMT 2022","861","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByInvalidQueryParam","getOneSpeciesByInvalidQueryParam",""
"passed","Mon Nov 28 18:03:54 GMT 2022","Mon Nov 28 18:03:56 GMT 2022","1888","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByPathParam","getOnePersonByPathParam",""
"passed","Mon Nov 28 18:04:07 GMT 2022","Mon Nov 28 18:04:08 GMT 2022","1921","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"unknown","Mon Nov 28 18:03:32 GMT 2022","Mon Nov 28 18:03:32 GMT 2022","0","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Mon Nov 28 18:04:12 GMT 2022","Mon Nov 28 18:04:14 GMT 2022","1837","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Mon Nov 28 18:04:19 GMT 2022","Mon Nov 28 18:04:20 GMT 2022","1090","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Mon Nov 28 18:03:38 GMT 2022","Mon Nov 28 18:03:39 GMT 2022","1187","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Mon Nov 28 18:03:45 GMT 2022","Mon Nov 28 18:03:46 GMT 2022","976","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Mon Nov 28 18:04:01 GMT 2022","Mon Nov 28 18:04:02 GMT 2022","1006","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Mon Nov 28 18:03:40 GMT 2022","Mon Nov 28 18:03:41 GMT 2022","1096","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Mon Nov 28 18:03:42 GMT 2022","Mon Nov 28 18:03:44 GMT 2022","1158","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Mon Nov 28 18:04:20 GMT 2022","Mon Nov 28 18:04:21 GMT 2022","870","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Mon Nov 28 18:03:58 GMT 2022","Mon Nov 28 18:03:59 GMT 2022","1002","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
