"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Nov 18 19:52:43 GMT 2022","Fri Nov 18 19:52:44 GMT 2022","1190","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 18 19:52:49 GMT 2022","Fri Nov 18 19:52:50 GMT 2022","1131","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Fri Nov 18 19:52:47 GMT 2022","Fri Nov 18 19:52:48 GMT 2022","1059","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByPathParam","getOneStarshipByPathParam",""
"passed","Fri Nov 18 19:53:20 GMT 2022","Fri Nov 18 19:53:21 GMT 2022","855","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Fri Nov 18 19:53:11 GMT 2022","Fri Nov 18 19:53:12 GMT 2022","1014","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 18 19:52:55 GMT 2022","Fri Nov 18 19:53:08 GMT 2022","12448","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getAllFilms","getAllFilms",""
"passed","Fri Nov 18 19:52:37 GMT 2022","Fri Nov 18 19:52:38 GMT 2022","1236","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Fri Nov 18 19:52:41 GMT 2022","Fri Nov 18 19:52:43 GMT 2022","1201","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 18 19:53:09 GMT 2022","Fri Nov 18 19:53:10 GMT 2022","1032","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByPathParam","getOneFilmByPathParam",""
"passed","Fri Nov 18 19:53:12 GMT 2022","Fri Nov 18 19:53:13 GMT 2022","1055","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 18 19:52:36 GMT 2022","Fri Nov 18 19:52:37 GMT 2022","910","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Fri Nov 18 19:52:39 GMT 2022","Fri Nov 18 19:52:40 GMT 2022","1125","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Fri Nov 18 19:53:10 GMT 2022","Fri Nov 18 19:53:11 GMT 2022","1040","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Fri Nov 18 19:53:17 GMT 2022","Fri Nov 18 19:53:18 GMT 2022","1015","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"unknown","Fri Nov 18 19:52:33 GMT 2022","Fri Nov 18 19:52:33 GMT 2022","0","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Fri Nov 18 19:53:15 GMT 2022","Fri Nov 18 19:53:16 GMT 2022","887","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Fri Nov 18 19:52:54 GMT 2022","Fri Nov 18 19:52:55 GMT 2022","1478","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
