"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"unknown","Tue Nov 29 22:02:23 GMT 2022","Tue Nov 29 22:02:23 GMT 2022","0","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Nov 29 22:02:35 GMT 2022","Tue Nov 29 22:02:36 GMT 2022","774","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByPathParam","getOnePlanetByPathParam",""
"passed","Tue Nov 29 22:02:40 GMT 2022","Tue Nov 29 22:02:41 GMT 2022","663","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByInvalidQueryParam","getOnePersonByInvalidQueryParam",""
"unknown","Tue Nov 29 22:02:23 GMT 2022","Tue Nov 29 22:02:23 GMT 2022","1","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Nov 29 22:02:31 GMT 2022","Tue Nov 29 22:02:32 GMT 2022","779","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Nov 29 22:02:34 GMT 2022","Tue Nov 29 22:02:34 GMT 2022","705","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getAllPlanets","getAllPlanets",""
"passed","Tue Nov 29 22:03:00 GMT 2022","Tue Nov 29 22:03:01 GMT 2022","1670","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Tue Nov 29 22:02:54 GMT 2022","Tue Nov 29 22:02:55 GMT 2022","755","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByInvalidQueryParam","getOneSpeciesByInvalidQueryParam",""
"passed","Tue Nov 29 22:02:28 GMT 2022","Tue Nov 29 22:02:29 GMT 2022","956","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Nov 29 22:02:32 GMT 2022","Tue Nov 29 22:02:33 GMT 2022","825","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Nov 29 22:02:58 GMT 2022","Tue Nov 29 22:03:00 GMT 2022","1486","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"unknown","Tue Nov 29 22:02:23 GMT 2022","Tue Nov 29 22:02:23 GMT 2022","0","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Nov 29 22:02:30 GMT 2022","Tue Nov 29 22:02:31 GMT 2022","895","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Nov 29 22:03:04 GMT 2022","Tue Nov 29 22:03:05 GMT 2022","759","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Tue Nov 29 22:02:30 GMT 2022","Tue Nov 29 22:02:30 GMT 2022","828","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
"passed","Tue Nov 29 22:03:02 GMT 2022","Tue Nov 29 22:03:03 GMT 2022","719","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByPathParam","getOneStarshipByPathParam",""
"passed","Tue Nov 29 22:02:36 GMT 2022","Tue Nov 29 22:02:37 GMT 2022","797","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Tue Nov 29 22:02:57 GMT 2022","Tue Nov 29 22:02:58 GMT 2022","1441","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByQueryParam","getOneSpeciesByQueryParam",""
"passed","Tue Nov 29 22:03:01 GMT 2022","Tue Nov 29 22:03:02 GMT 2022","717","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getAllStarships","getAllStarships",""
"passed","Tue Nov 29 22:03:03 GMT 2022","Tue Nov 29 22:03:03 GMT 2022","759","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Tue Nov 29 22:02:51 GMT 2022","Tue Nov 29 22:02:52 GMT 2022","740","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Tue Nov 29 22:02:54 GMT 2022","Tue Nov 29 22:02:54 GMT 2022","650","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Tue Nov 29 22:02:50 GMT 2022","Tue Nov 29 22:02:51 GMT 2022","741","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Tue Nov 29 22:03:05 GMT 2022","Tue Nov 29 22:03:06 GMT 2022","771","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipByQueryParam","getOneStarshipByQueryParam",""
"passed","Tue Nov 29 22:02:38 GMT 2022","Tue Nov 29 22:02:39 GMT 2022","678","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetWithNonExistingId","getOnePlanetWithNonExistingId",""
"passed","Tue Nov 29 22:03:06 GMT 2022","Tue Nov 29 22:03:07 GMT 2022","690","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithNonExistingId","getOneStarshipWithNonExistingId",""
"passed","Tue Nov 29 22:02:44 GMT 2022","Tue Nov 29 22:02:45 GMT 2022","1463","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Tue Nov 29 22:02:42 GMT 2022","Tue Nov 29 22:02:44 GMT 2022","1502","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"passed","Tue Nov 29 22:03:07 GMT 2022","Tue Nov 29 22:03:07 GMT 2022","657","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneVehicleByInvalidQueryParam","getOneVehicleByInvalidQueryParam",""
"passed","Tue Nov 29 22:02:49 GMT 2022","Tue Nov 29 22:02:49 GMT 2022","659","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByInvalidQueryParam","getOneFilmByInvalidQueryParam",""
"passed","Tue Nov 29 22:02:37 GMT 2022","Tue Nov 29 22:02:37 GMT 2022","798","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByQueryParam","getOnePlanetByQueryParam",""
"passed","Tue Nov 29 22:02:52 GMT 2022","Tue Nov 29 22:02:52 GMT 2022","741","Surefire suite","Surefire test","films.GetFilmTest","films.GetFilmTest","getOneFilmByQueryParam","getOneFilmByQueryParam",""
"passed","Tue Nov 29 22:02:55 GMT 2022","Tue Nov 29 22:02:57 GMT 2022","1490","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getOneSpeciesByPathParam","getOneSpeciesByPathParam",""
"passed","Tue Nov 29 22:02:27 GMT 2022","Tue Nov 29 22:02:28 GMT 2022","871","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByPathParam","getOneVehicleByPathParam",""
"passed","Tue Nov 29 22:02:53 GMT 2022","Tue Nov 29 22:02:54 GMT 2022","745","Surefire suite","Surefire test","species.GetSpeciesTest","species.GetSpeciesTest","getAllSpecies","getAllSpecies",""
"passed","Tue Nov 29 22:02:41 GMT 2022","Tue Nov 29 22:02:42 GMT 2022","1511","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByPathParam","getOnePersonByPathParam",""
"passed","Tue Nov 29 22:02:45 GMT 2022","Tue Nov 29 22:02:46 GMT 2022","1418","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonByQueryParam","getOnePersonByQueryParam",""
"unknown","Tue Nov 29 22:02:23 GMT 2022","Tue Nov 29 22:02:23 GMT 2022","0","Surefire suite","Surefire test","starships.GetStarshipTest","starships.GetStarshipTest","getOneStarshipWithInvalidId","Temporarily disabled because of 500 response code. Test verifies if one can send really big number as path param. The expected response code would be 404",""
"passed","Tue Nov 29 22:02:34 GMT 2022","Tue Nov 29 22:02:35 GMT 2022","674","Surefire suite","Surefire test","planets.GetPlanetTest","planets.GetPlanetTest","getOnePlanetByInvalidQueryParam","getOnePlanetByInvalidQueryParam",""
"passed","Tue Nov 29 22:02:47 GMT 2022","Tue Nov 29 22:02:48 GMT 2022","668","Surefire suite","Surefire test","people.GetPeopleTest","people.GetPeopleTest","getOnePersonWithNonExistingId","getOnePersonWithNonExistingId",""
"passed","Tue Nov 29 22:02:29 GMT 2022","Tue Nov 29 22:02:30 GMT 2022","856","Surefire suite","Surefire test","vehicles.GetVehicleTest","vehicles.GetVehicleTest","getOneVehicleByQueryParam","getOneVehicleByQueryParam",""
